idAlu;idCur;nota
97993;193;6
97994;194;8
97995;195;6
97996;196;5
97997;197;12
97998;198;5
97999;199;10
98000;200;8
98001;1;9
98002;2;5
98003;3;8
98004;4;3
98005;5;9
98006;6;7
98007;7;3
98008;8;11
98009;9;9
98010;10;11
98011;11;11
98012;12;10
98013;13;7
98014;14;10
98015;15;3
98016;16;4
98017;17;6
98018;18;12
98019;19;9
98020;20;11
98021;21;5
98022;22;8
98023;23;7
98024;24;5
98025;25;3
98026;26;5
98027;27;9
98028;28;5
98029;29;7
98030;30;3
98031;31;7
98032;32;3
98033;33;4
98034;34;8
98035;35;5
98036;36;10
98037;37;6
98038;38;11
98039;39;8
98040;40;4
98041;41;7
98042;42;8
98043;43;10
98044;44;4
98045;45;10
98046;46;10
98047;47;6
98048;48;12
98049;49;8
98050;50;12
98051;51;8
98052;52;6
98053;53;10
98054;54;5
98055;55;10
98056;56;7
98057;57;9
98058;58;11
98059;59;11
98060;60;8
98061;61;9
98062;62;4
98063;63;11
98064;64;5
98065;65;10
98066;66;5
98067;67;9
98068;68;11
98069;69;5
98070;70;11
98071;71;8
98072;72;4
98073;73;9
98074;74;8
98075;75;7
98076;76;7
98077;77;7
98078;78;8
98079;79;3
98080;80;11
98081;81;10
98082;82;4
98083;83;6
98084;84;7
98085;85;10
98086;86;6
98087;87;8
98088;88;6
98089;89;10
98090;90;5
98091;91;3
98092;92;8
98093;93;5
98094;94;12
98095;95;5
98096;96;11
98097;97;12
98098;98;12
98099;99;6
98100;100;8
98101;101;5
98102;102;5
98103;103;9
98104;104;12
98105;105;10
98106;106;9
98107;107;12
98108;108;9
98109;109;9
98110;110;9
98111;111;8
98112;112;8
98113;113;4
98114;114;6
98115;115;11
98116;116;4
98117;117;6
98118;118;9
98119;119;12
98120;120;10
98121;121;8
98122;122;9
98123;123;9
98124;124;6
98125;125;7
98126;126;8
98127;127;3
98128;128;10
98129;129;6
98130;130;6
98131;131;9
98132;132;4
98133;133;12
98134;134;11
98135;135;4
98136;136;12
98137;137;9
98138;138;8
98139;139;6
98140;140;6
98141;141;4
98142;142;9
98143;143;6
98144;144;3
98145;145;6
98146;146;6
98147;147;7
98148;148;8
98149;149;5
98150;150;5
98151;151;3
98152;152;4
98153;153;8
98154;154;6
98155;155;11
98156;156;3
98157;157;8
98158;158;12
98159;159;11
98160;160;5
98161;161;5
98162;162;12
98163;163;3
98164;164;12
98165;165;9
98166;166;9
98167;167;6
98168;168;11
98169;169;7
98170;170;5
98171;171;12
98172;172;8
98173;173;5
98174;174;6
98175;175;8
98176;176;11
98177;177;7
98178;178;9
98179;179;10
98180;180;9
98181;181;5
98182;182;6
98183;183;8
98184;184;10
98185;185;8
98186;186;9
98187;187;9
98188;188;5
98189;189;6
98190;190;12
98191;191;12
98192;192;12
98193;193;12
98194;194;7
98195;195;10
98196;196;7
98197;197;9
98198;198;12
98199;199;11
98200;200;3
98201;1;6
98202;2;4
98203;3;6
98204;4;7
98205;5;6
98206;6;7
98207;7;12
98208;8;3
98209;9;6
98210;10;8
98211;11;8
98212;12;6
98213;13;10
98214;14;5
98215;15;8
98216;16;6
98217;17;10
98218;18;6
98219;19;9
98220;20;3
98221;21;12
98222;22;5
98223;23;7
98224;24;8
98225;25;8
98226;26;5
98227;27;9
98228;28;5
98229;29;8
98230;30;9
98231;31;7
98232;32;3
98233;33;9
98234;34;12
98235;35;11
98236;36;6
98237;37;5
98238;38;3
98239;39;5
98240;40;11
98241;41;3
98242;42;10
98243;43;10
98244;44;3
98245;45;8
98246;46;5
98247;47;6
98248;48;4
98249;49;9
98250;50;11
98251;51;5
98252;52;7
98253;53;8
98254;54;12
98255;55;5
98256;56;11
98257;57;7
98258;58;11
98259;59;8
98260;60;7
98261;61;6
98262;62;3
98263;63;5
98264;64;5
98265;65;12
98266;66;6
98267;67;6
98268;68;10
98269;69;8
98270;70;8
98271;71;7
98272;72;3
98273;73;11
98274;74;5
98275;75;9
98276;76;8
98277;77;8
98278;78;10
98279;79;3
98280;80;11
98281;81;7
98282;82;7
98283;83;7
98284;84;11
98285;85;12
98286;86;11
98287;87;10
98288;88;4
98289;89;7
98290;90;11
98291;91;3
98292;92;4
98293;93;6
98294;94;3
98295;95;10
98296;96;6
98297;97;4
98298;98;6
98299;99;3
98300;100;3
98301;101;8
98302;102;8
98303;103;5
98304;104;11
98305;105;5
98306;106;5
98307;107;5
98308;108;4
98309;109;10
98310;110;8
98311;111;5
98312;112;7
98313;113;9
98314;114;11
98315;115;3
98316;116;8
98317;117;11
98318;118;7
98319;119;12
98320;120;5
98321;121;4
98322;122;10
98323;123;3
98324;124;4
98325;125;7
98326;126;6
98327;127;7
98328;128;4
98329;129;8
98330;130;11
98331;131;4
98332;132;4
98333;133;5
98334;134;5
98335;135;12
98336;136;4
98337;137;6
98338;138;11
98339;139;11
98340;140;8
98341;141;8
98342;142;7
98343;143;4
98344;144;12
98345;145;9
98346;146;8
98347;147;6
98348;148;11
98349;149;9
98350;150;12
98351;151;10
98352;152;7
98353;153;6
98354;154;4
98355;155;5
98356;156;5
98357;157;11
98358;158;10
98359;159;3
98360;160;12
98361;161;10
98362;162;10
98363;163;6
98364;164;3
98365;165;4
98366;166;4
98367;167;7
98368;168;9
98369;169;3
98370;170;3
98371;171;11
98372;172;12
98373;173;11
98374;174;10
98375;175;11
98376;176;6
98377;177;6
98378;178;12
98379;179;3
98380;180;4
98381;181;12
98382;182;6
98383;183;4
98384;184;5
98385;185;6
98386;186;6
98387;187;6
98388;188;8
98389;189;8
98390;190;4
98391;191;4
98392;192;9
98393;193;3
98394;194;12
98395;195;8
98396;196;3
98397;197;11
98398;198;7
98399;199;10
98400;200;8
98401;1;6
98402;2;3
98403;3;3
98404;4;11
98405;5;10
98406;6;10
98407;7;3
98408;8;5
98409;9;3
98410;10;7
98411;11;12
98412;12;6
98413;13;10
98414;14;3
98415;15;11
98416;16;3
98417;17;7
98418;18;10
98419;19;8
98420;20;5
98421;21;11
98422;22;6
98423;23;12
98424;24;7
98425;25;7
98426;26;12
98427;27;7
98428;28;5
98429;29;5
98430;30;11
98431;31;8
98432;32;9
98433;33;9
98434;34;8
98435;35;4
98436;36;11
98437;37;9
98438;38;5
98439;39;10
98440;40;3
98441;41;3
98442;42;4
98443;43;7
98444;44;8
98445;45;8
98446;46;6
98447;47;12
98448;48;8
98449;49;6
98450;50;10
98451;51;7
98452;52;12
98453;53;4
98454;54;10
98455;55;9
98456;56;6
98457;57;7
98458;58;7
98459;59;8
98460;60;5
98461;61;3
98462;62;10
98463;63;10
98464;64;10
98465;65;6
98466;66;12
98467;67;7
98468;68;3
98469;69;6
98470;70;10
98471;71;10
98472;72;7
98473;73;11
98474;74;8
98475;75;4
98476;76;5
98477;77;11
98478;78;8
98479;79;3
98480;80;5
98481;81;10
98482;82;12
98483;83;8
98484;84;12
98485;85;10
98486;86;12
98487;87;5
98488;88;8
98489;89;4
98490;90;4
98491;91;8
98492;92;12
98493;93;4
98494;94;4
98495;95;9
98496;96;11
98497;97;6
98498;98;12
98499;99;3
98500;100;11
98501;101;4
98502;102;6
98503;103;3
98504;104;5
98505;105;8
98506;106;3
98507;107;3
98508;108;11
98509;109;7
98510;110;7
98511;111;9
98512;112;10
98513;113;12
98514;114;7
98515;115;6
98516;116;10
98517;117;10
98518;118;3
98519;119;5
98520;120;8
98521;121;12
98522;122;3
98523;123;10
98524;124;10
98525;125;9
98526;126;10
98527;127;11
98528;128;4
98529;129;8
98530;130;10
98531;131;6
98532;132;7
98533;133;7
98534;134;6
98535;135;11
98536;136;11
98537;137;11
98538;138;8
98539;139;10
98540;140;8
98541;141;5
98542;142;5
98543;143;9
98544;144;9
98545;145;4
98546;146;8
98547;147;10
98548;148;5
98549;149;9
98550;150;3
98551;151;6
98552;152;7
98553;153;5
98554;154;12
98555;155;4
98556;156;9
98557;157;5
98558;158;11
98559;159;6
98560;160;11
98561;161;4
98562;162;12
98563;163;5
98564;164;5
98565;165;11
98566;166;3
98567;167;10
98568;168;5
98569;169;5
98570;170;10
98571;171;12
98572;172;10
98573;173;9
98574;174;12
98575;175;7
98576;176;3
98577;177;3
98578;178;11
98579;179;6
98580;180;9
98581;181;7
98582;182;7
98583;183;8
98584;184;3
98585;185;11
98586;186;6
98587;187;9
98588;188;8
98589;189;9
98590;190;10
98591;191;11
98592;192;6
98593;193;6
98594;194;3
98595;195;12
98596;196;5
98597;197;4
98598;198;8
98599;199;10
98600;200;6
98601;1;4
98602;2;9
98603;3;7
98604;4;3
98605;5;12
98606;6;6
98607;7;10
98608;8;10
98609;9;8
98610;10;4
98611;11;12
98612;12;7
98613;13;10
98614;14;5
98615;15;12
98616;16;4
98617;17;6
98618;18;12
98619;19;4
98620;20;7
98621;21;6
98622;22;9
98623;23;4
98624;24;9
98625;25;7
98626;26;12
98627;27;10
98628;28;7
98629;29;6
98630;30;11
98631;31;11
98632;32;10
98633;33;4
98634;34;4
98635;35;9
98636;36;8
98637;37;9
98638;38;3
98639;39;11
98640;40;3
98641;41;12
98642;42;8
98643;43;6
98644;44;12
98645;45;7
98646;46;5
98647;47;11
98648;48;11
98649;49;11
98650;50;9
98651;51;3
98652;52;8
98653;53;7
98654;54;12
98655;55;10
98656;56;3
98657;57;8
98658;58;9
98659;59;9
98660;60;9
98661;61;9
98662;62;9
98663;63;12
98664;64;8
98665;65;10
98666;66;12
98667;67;3
98668;68;9
98669;69;8
98670;70;12
98671;71;5
98672;72;4
98673;73;8
98674;74;3
98675;75;11
98676;76;6
98677;77;5
98678;78;3
98679;79;7
98680;80;7
98681;81;3
98682;82;8
98683;83;12
98684;84;9
98685;85;5
98686;86;9
98687;87;3
98688;88;3
98689;89;8
98690;90;11
98691;91;12
98692;92;8
98693;93;8
98694;94;8
98695;95;4
98696;96;9
98697;97;8
98698;98;5
98699;99;11
98700;100;6
98701;101;10
98702;102;8
98703;103;5
98704;104;3
98705;105;8
98706;106;8
98707;107;8
98708;108;8
98709;109;4
98710;110;12
98711;111;11
98712;112;3
98713;113;4
98714;114;8
98715;115;6
98716;116;12
98717;117;7
98718;118;3
98719;119;3
98720;120;4
98721;121;9
98722;122;11
98723;123;11
98724;124;12
98725;125;8
98726;126;4
98727;127;7
98728;128;11
98729;129;11
98730;130;9
98731;131;9
98732;132;12
98733;133;6
98734;134;8
98735;135;12
98736;136;7
98737;137;4
98738;138;7
98739;139;5
98740;140;6
98741;141;9
98742;142;8
98743;143;6
98744;144;6
98745;145;11
98746;146;10
98747;147;7
98748;148;7
98749;149;6
98750;150;4
98751;151;4
98752;152;8
98753;153;7
98754;154;8
98755;155;12
98756;156;8
98757;157;6
98758;158;9
98759;159;9
98760;160;4
98761;161;11
98762;162;9
98763;163;3
98764;164;10
98765;165;6
98766;166;7
98767;167;11
98768;168;12
98769;169;9
98770;170;4
98771;171;11
98772;172;8
98773;173;4
98774;174;12
98775;175;5
98776;176;5
98777;177;5
98778;178;12
98779;179;4
98780;180;5
98781;181;9
98782;182;5
98783;183;9
98784;184;10
98785;185;7
98786;186;3
98787;187;7
98788;188;7
98789;189;3
98790;190;7
98791;191;6
98792;192;11
98793;193;7
98794;194;6
98795;195;6
98796;196;6
98797;197;3
98798;198;4
98799;199;4
98800;200;11
98801;1;7
98802;2;12
98803;3;9
98804;4;10
98805;5;9
98806;6;10
98807;7;9
98808;8;9
98809;9;3
98810;10;6
98811;11;4
98812;12;10
98813;13;5
98814;14;8
98815;15;4
98816;16;9
98817;17;3
98818;18;7
98819;19;11
98820;20;3
98821;21;10
98822;22;6
98823;23;11
98824;24;11
98825;25;4
98826;26;10
98827;27;4
98828;28;3
98829;29;9
98830;30;9
98831;31;3
98832;32;4
98833;33;6
98834;34;3
98835;35;4
98836;36;7
98837;37;9
98838;38;10
98839;39;7
98840;40;12
98841;41;10
98842;42;12
98843;43;8
98844;44;10
98845;45;3
98846;46;9
98847;47;5
98848;48;5
98849;49;7
98850;50;7
98851;51;12
98852;52;10
98853;53;8
98854;54;12
98855;55;8
98856;56;4
98857;57;3
98858;58;6
98859;59;11
98860;60;9
98861;61;11
98862;62;7
98863;63;6
98864;64;8
98865;65;4
98866;66;3
98867;67;12
98868;68;7
98869;69;6
98870;70;7
98871;71;3
98872;72;4
98873;73;6
98874;74;8
98875;75;11
98876;76;5
98877;77;4
98878;78;4
98879;79;11
98880;80;6
98881;81;5
98882;82;12
98883;83;6
98884;84;6
98885;85;3
98886;86;8
98887;87;9
98888;88;8
98889;89;12
98890;90;12
98891;91;11
98892;92;12
98893;93;12
98894;94;6
98895;95;4
98896;96;5
98897;97;8
98898;98;5
98899;99;5
98900;100;7
98901;101;9
98902;102;4
98903;103;12
98904;104;4
98905;105;3
98906;106;3
98907;107;9
98908;108;12
98909;109;4
98910;110;3
98911;111;6
98912;112;12
98913;113;11
98914;114;11
98915;115;5
98916;116;10
98917;117;5
98918;118;3
98919;119;6
98920;120;12
98921;121;3
98922;122;9
98923;123;7
98924;124;4
98925;125;7
98926;126;3
98927;127;10
98928;128;8
98929;129;8
98930;130;5
98931;131;7
98932;132;9
98933;133;4
98934;134;12
98935;135;7
98936;136;10
98937;137;12
98938;138;6
98939;139;3
98940;140;6
98941;141;5
98942;142;10
98943;143;11
98944;144;11
98945;145;6
98946;146;7
98947;147;11
98948;148;10
98949;149;9
98950;150;11
98951;151;9
98952;152;9
98953;153;8
98954;154;4
98955;155;8
98956;156;10
98957;157;12
98958;158;10
98959;159;6
98960;160;6
98961;161;9
98962;162;7
98963;163;7
98964;164;3
98965;165;8
98966;166;4
98967;167;11
98968;168;5
98969;169;7
98970;170;8
98971;171;12
98972;172;3
98973;173;5
98974;174;4
98975;175;12
98976;176;10
98977;177;10
98978;178;12
98979;179;11
98980;180;4
98981;181;8
98982;182;9
98983;183;6
98984;184;7
98985;185;4
98986;186;12
98987;187;11
98988;188;9
98989;189;5
98990;190;3
98991;191;5
98992;192;5
98993;193;10
98994;194;6
98995;195;9
98996;196;10
98997;197;3
98998;198;4
98999;199;12
99000;200;8
99001;1;3
99002;2;6
99003;3;10
99004;4;9
99005;5;7
99006;6;9
99007;7;5
99008;8;9
99009;9;12
99010;10;5
99011;11;8
99012;12;12
99013;13;8
99014;14;8
99015;15;9
99016;16;11
99017;17;3
99018;18;11
99019;19;10
99020;20;11
99021;21;4
99022;22;6
99023;23;12
99024;24;3
99025;25;4
99026;26;5
99027;27;4
99028;28;9
99029;29;5
99030;30;12
99031;31;8
99032;32;9
99033;33;5
99034;34;9
99035;35;4
99036;36;6
99037;37;11
99038;38;12
99039;39;10
99040;40;4
99041;41;12
99042;42;5
99043;43;3
99044;44;9
99045;45;11
99046;46;6
99047;47;12
99048;48;5
99049;49;11
99050;50;10
99051;51;6
99052;52;8
99053;53;7
99054;54;3
99055;55;10
99056;56;8
99057;57;6
99058;58;12
99059;59;11
99060;60;6
99061;61;12
99062;62;8
99063;63;8
99064;64;11
99065;65;6
99066;66;9
99067;67;6
99068;68;6
99069;69;7
99070;70;3
99071;71;9
99072;72;8
99073;73;12
99074;74;7
99075;75;4
99076;76;12
99077;77;12
99078;78;4
99079;79;11
99080;80;3
99081;81;12
99082;82;3
99083;83;6
99084;84;3
99085;85;11
99086;86;8
99087;87;4
99088;88;7
99089;89;12
99090;90;12
99091;91;3
99092;92;6
99093;93;3
99094;94;7
99095;95;6
99096;96;10
99097;97;6
99098;98;6
99099;99;10
99100;100;8
99101;101;7
99102;102;8
99103;103;3
99104;104;4
99105;105;10
99106;106;10
99107;107;3
99108;108;8
99109;109;3
99110;110;11
99111;111;6
99112;112;11
99113;113;7
99114;114;9
99115;115;4
99116;116;5
99117;117;5
99118;118;12
99119;119;3
99120;120;8
99121;121;5
99122;122;9
99123;123;7
99124;124;12
99125;125;4
99126;126;10
99127;127;12
99128;128;4
99129;129;10
99130;130;8
99131;131;11
99132;132;11
99133;133;3
99134;134;7
99135;135;12
99136;136;3
99137;137;3
99138;138;5
99139;139;7
99140;140;3
99141;141;7
99142;142;11
99143;143;11
99144;144;11
99145;145;12
99146;146;8
99147;147;10
99148;148;11
99149;149;6
99150;150;5
99151;151;5
99152;152;10
99153;153;10
99154;154;6
99155;155;11
99156;156;9
99157;157;7
99158;158;9
99159;159;7
99160;160;4
99161;161;4
99162;162;4
99163;163;3
99164;164;10
99165;165;4
99166;166;6
99167;167;5
99168;168;6
99169;169;7
99170;170;4
99171;171;12
99172;172;6
99173;173;4
99174;174;4
99175;175;6
99176;176;7
99177;177;8
99178;178;7
99179;179;4
99180;180;5
99181;181;3
99182;182;6
99183;183;9
99184;184;9
99185;185;7
99186;186;8
99187;187;9
99188;188;11
99189;189;4
99190;190;5
99191;191;7
99192;192;11
99193;193;9
99194;194;4
99195;195;4
99196;196;9
99197;197;4
99198;198;6
99199;199;4
99200;200;10
99201;1;11
99202;2;11
99203;3;11
99204;4;9
99205;5;6
99206;6;12
99207;7;4
99208;8;3
99209;9;3
99210;10;3
99211;11;10
99212;12;4
99213;13;12
99214;14;6
99215;15;12
99216;16;7
99217;17;6
99218;18;8
99219;19;6
99220;20;7
99221;21;10
99222;22;10
99223;23;12
99224;24;11
99225;25;3
99226;26;8
99227;27;8
99228;28;10
99229;29;5
99230;30;5
99231;31;4
99232;32;10
99233;33;9
99234;34;7
99235;35;8
99236;36;5
99237;37;10
99238;38;7
99239;39;3
99240;40;4
99241;41;4
99242;42;3
99243;43;7
99244;44;5
99245;45;10
99246;46;9
99247;47;11
99248;48;4
99249;49;12
99250;50;8
99251;51;12
99252;52;11
99253;53;3
99254;54;11
99255;55;3
99256;56;4
99257;57;7
99258;58;9
99259;59;4
99260;60;3
99261;61;6
99262;62;3
99263;63;9
99264;64;8
99265;65;5
99266;66;3
99267;67;7
99268;68;6
99269;69;9
99270;70;8
99271;71;6
99272;72;7
99273;73;9
99274;74;3
99275;75;11
99276;76;9
99277;77;11
99278;78;8
99279;79;3
99280;80;4
99281;81;12
99282;82;3
99283;83;11
99284;84;12
99285;85;3
99286;86;7
99287;87;6
99288;88;9
99289;89;7
99290;90;8
99291;91;5
99292;92;4
99293;93;10
99294;94;4
99295;95;7
99296;96;6
99297;97;8
99298;98;7
99299;99;4
99300;100;4
99301;101;3
99302;102;4
99303;103;10
99304;104;6
99305;105;10
99306;106;3
99307;107;10
99308;108;9
99309;109;8
99310;110;3
99311;111;12
99312;112;8
99313;113;11
99314;114;10
99315;115;9
99316;116;9
99317;117;5
99318;118;3
99319;119;6
99320;120;8
99321;121;10
99322;122;4
99323;123;11
99324;124;8
99325;125;5
99326;126;8
99327;127;10
99328;128;7
99329;129;12
99330;130;4
99331;131;11
99332;132;8
99333;133;11
99334;134;5
99335;135;9
99336;136;10
99337;137;10
99338;138;6
99339;139;5
99340;140;6
99341;141;10
99342;142;9
99343;143;12
99344;144;6
99345;145;5
99346;146;5
99347;147;7
99348;148;11
99349;149;7
99350;150;5
99351;151;6
99352;152;12
99353;153;3
99354;154;10
99355;155;5
99356;156;12
99357;157;11
99358;158;10
99359;159;4
99360;160;7
99361;161;10
99362;162;9
99363;163;11
99364;164;3
99365;165;7
99366;166;11
99367;167;6
99368;168;7
99369;169;7
99370;170;6
99371;171;7
99372;172;12
99373;173;6
99374;174;7
99375;175;6
99376;176;4
99377;177;5
99378;178;12
99379;179;7
99380;180;8
99381;181;8
99382;182;12
99383;183;10
99384;184;6
99385;185;6
99386;186;10
99387;187;7
99388;188;12
99389;189;8
99390;190;3
99391;191;10
99392;192;11
99393;193;7
99394;194;7
99395;195;8
99396;196;7
99397;197;12
99398;198;10
99399;199;3
99400;200;3
99401;1;3
99402;2;6
99403;3;7
99404;4;3
99405;5;5
99406;6;8
99407;7;8
99408;8;5
99409;9;10
99410;10;6
99411;11;12
99412;12;10
99413;13;4
99414;14;11
99415;15;7
99416;16;7
99417;17;5
99418;18;5
99419;19;8
99420;20;11
99421;21;3
99422;22;5
99423;23;6
99424;24;6
99425;25;12
99426;26;6
99427;27;6
99428;28;12
99429;29;4
99430;30;11
99431;31;5
99432;32;7
99433;33;10
99434;34;6
99435;35;12
99436;36;8
99437;37;10
99438;38;8
99439;39;5
99440;40;5
99441;41;11
99442;42;4
99443;43;10
99444;44;6
99445;45;12
99446;46;5
99447;47;11
99448;48;7
99449;49;9
99450;50;12
99451;51;6
99452;52;3
99453;53;10
99454;54;12
99455;55;8
99456;56;9
99457;57;5
99458;58;10
99459;59;6
99460;60;5
99461;61;9
99462;62;6
99463;63;5
99464;64;5
99465;65;4
99466;66;3
99467;67;6
99468;68;4
99469;69;7
99470;70;7
99471;71;3
99472;72;9
99473;73;6
99474;74;6
99475;75;4
99476;76;9
99477;77;3
99478;78;9
99479;79;8
99480;80;4
99481;81;7
99482;82;10
99483;83;5
99484;84;12
99485;85;10
99486;86;10
99487;87;10
99488;88;5
99489;89;7
99490;90;8
99491;91;7
99492;92;5
99493;93;7
99494;94;7
99495;95;9
99496;96;8
99497;97;7
99498;98;12
99499;99;7
99500;100;6
99501;101;4
99502;102;5
99503;103;8
99504;104;9
99505;105;9
99506;106;4
99507;107;12
99508;108;8
99509;109;3
99510;110;12
99511;111;6
99512;112;10
99513;113;3
99514;114;6
99515;115;3
99516;116;3
99517;117;8
99518;118;3
99519;119;5
99520;120;10
99521;121;5
99522;122;11
99523;123;7
99524;124;6
99525;125;11
99526;126;6
99527;127;8
99528;128;11
99529;129;12
99530;130;7
99531;131;11
99532;132;8
99533;133;12
99534;134;11
99535;135;12
99536;136;7
99537;137;11
99538;138;9
99539;139;7
99540;140;11
99541;141;5
99542;142;5
99543;143;6
99544;144;6
99545;145;7
99546;146;10
99547;147;4
99548;148;11
99549;149;5
99550;150;9
99551;151;9
99552;152;11
99553;153;3
99554;154;5
99555;155;3
99556;156;3
99557;157;10
99558;158;11
99559;159;9
99560;160;8
99561;161;4
99562;162;8
99563;163;4
99564;164;10
99565;165;6
99566;166;11
99567;167;5
99568;168;6
99569;169;12
99570;170;10
99571;171;4
99572;172;5
99573;173;3
99574;174;9
99575;175;4
99576;176;5
99577;177;3
99578;178;10
99579;179;4
99580;180;7
99581;181;12
99582;182;8
99583;183;4
99584;184;6
99585;185;12
99586;186;12
99587;187;3
99588;188;11
99589;189;11
99590;190;3
99591;191;4
99592;192;5
99593;193;8
99594;194;5
99595;195;12
99596;196;8
99597;197;6
99598;198;5
99599;199;10
99600;200;12
99601;1;7
99602;2;11
99603;3;5
99604;4;11
99605;5;7
99606;6;6
99607;7;11
99608;8;12
99609;9;8
99610;10;9
99611;11;7
99612;12;3
99613;13;6
99614;14;10
99615;15;3
99616;16;12
99617;17;5
99618;18;10
99619;19;12
99620;20;7
99621;21;12
99622;22;8
99623;23;12
99624;24;8
99625;25;5
99626;26;5
99627;27;11
99628;28;3
99629;29;3
99630;30;4
99631;31;7
99632;32;6
99633;33;6
99634;34;6
99635;35;7
99636;36;9
99637;37;9
99638;38;3
99639;39;9
99640;40;11
99641;41;12
99642;42;8
99643;43;5
99644;44;9
99645;45;6
99646;46;9
99647;47;11
99648;48;6
99649;49;5
99650;50;12
99651;51;5
99652;52;8
99653;53;8
99654;54;11
99655;55;7
99656;56;12
99657;57;4
99658;58;9
99659;59;7
99660;60;5
99661;61;3
99662;62;11
99663;63;7
99664;64;5
99665;65;5
99666;66;11
99667;67;5
99668;68;3
99669;69;5
99670;70;10
99671;71;8
99672;72;12
99673;73;6
99674;74;12
99675;75;3
99676;76;4
99677;77;4
99678;78;4
99679;79;7
99680;80;11
99681;81;3
99682;82;9
99683;83;11
99684;84;10
99685;85;8
99686;86;10
99687;87;8
99688;88;6
99689;89;11
99690;90;7
99691;91;11
99692;92;9
99693;93;10
99694;94;8
99695;95;11
99696;96;8
99697;97;6
99698;98;8
99699;99;8
99700;100;10
99701;101;12
99702;102;7
99703;103;7
99704;104;7
99705;105;10
99706;106;3
99707;107;3
99708;108;10
99709;109;5
99710;110;7
99711;111;10
99712;112;7
99713;113;4
99714;114;7
99715;115;8
99716;116;10
99717;117;11
99718;118;7
99719;119;8
99720;120;12
99721;121;6
99722;122;6
99723;123;9
99724;124;6
99725;125;7
99726;126;5
99727;127;6
99728;128;4
99729;129;11
99730;130;3
99731;131;7
99732;132;8
99733;133;10
99734;134;9
99735;135;4
99736;136;7
99737;137;11
99738;138;4
99739;139;11
99740;140;5
99741;141;12
99742;142;4
99743;143;6
99744;144;11
99745;145;10
99746;146;8
99747;147;6
99748;148;9
99749;149;9
99750;150;5
99751;151;9
99752;152;9
99753;153;10
99754;154;3
99755;155;4
99756;156;8
99757;157;4
99758;158;4
99759;159;4
99760;160;8
99761;161;8
99762;162;5
99763;163;6
99764;164;12
99765;165;7
99766;166;5
99767;167;10
99768;168;6
99769;169;7
99770;170;4
99771;171;9
99772;172;8
99773;173;3
99774;174;6
99775;175;12
99776;176;4
99777;177;12
99778;178;11
99779;179;3
99780;180;4
99781;181;11
99782;182;7
99783;183;3
99784;184;8
99785;185;11
99786;186;5
99787;187;8
99788;188;9
99789;189;8
99790;190;9
99791;191;9
99792;192;7
99793;193;7
99794;194;5
99795;195;8
99796;196;11
99797;197;3
99798;198;7
99799;199;4
99800;200;4
99801;1;4
99802;2;3
99803;3;8
99804;4;7
99805;5;12
99806;6;11
99807;7;7
99808;8;3
99809;9;12
99810;10;11
99811;11;11
99812;12;5
99813;13;8
99814;14;10
99815;15;3
99816;16;11
99817;17;12
99818;18;11
99819;19;4
99820;20;8
99821;21;12
99822;22;5
99823;23;7
99824;24;4
99825;25;5
99826;26;12
99827;27;6
99828;28;9
99829;29;10
99830;30;9
99831;31;6
99832;32;7
99833;33;11
99834;34;12
99835;35;7
99836;36;4
99837;37;5
99838;38;11
99839;39;10
99840;40;10
99841;41;6
99842;42;6
99843;43;11
99844;44;5
99845;45;12
99846;46;11
99847;47;4
99848;48;10
99849;49;10
99850;50;4
99851;51;8
99852;52;8
99853;53;11
99854;54;7
99855;55;12
99856;56;5
99857;57;7
99858;58;3
99859;59;10
99860;60;9
99861;61;9
99862;62;7
99863;63;9
99864;64;11
99865;65;7
99866;66;5
99867;67;11
99868;68;6
99869;69;4
99870;70;7
99871;71;10
99872;72;8
99873;73;3
99874;74;10
99875;75;6
99876;76;6
99877;77;5
99878;78;8
99879;79;5
99880;80;4
99881;81;9
99882;82;12
99883;83;4
99884;84;10
99885;85;4
99886;86;8
99887;87;11
99888;88;12
99889;89;12
99890;90;5
99891;91;5
99892;92;3
99893;93;3
99894;94;8
99895;95;3
99896;96;9
99897;97;8
99898;98;11
99899;99;8
99900;100;11
99901;101;8
99902;102;10
99903;103;6
99904;104;5
99905;105;8
99906;106;8
99907;107;10
99908;108;12
99909;109;12
99910;110;4
99911;111;8
99912;112;12
99913;113;8
99914;114;12
99915;115;4
99916;116;4
99917;117;3
99918;118;11
99919;119;4
99920;120;6
99921;121;3
99922;122;11
99923;123;4
99924;124;4
99925;125;10
99926;126;5
99927;127;4
99928;128;11
99929;129;7
99930;130;7
99931;131;11
99932;132;8
99933;133;10
99934;134;6
99935;135;8
99936;136;5
99937;137;6
99938;138;5
99939;139;6
99940;140;6
99941;141;5
99942;142;3
99943;143;3
99944;144;11
99945;145;11
99946;146;6
99947;147;10
99948;148;6
99949;149;3
99950;150;7
99951;151;11
99952;152;3
99953;153;4
99954;154;5
99955;155;4
99956;156;12
99957;157;5
99958;158;3
99959;159;7
99960;160;5
99961;161;8
99962;162;6
99963;163;4
99964;164;5
99965;165;8
99966;166;9
99967;167;3
99968;168;12
99969;169;7
99970;170;7
99971;171;4
99972;172;9
99973;173;10
99974;174;5
99975;175;4
99976;176;3
99977;177;5
99978;178;6
99979;179;7
99980;180;10
99981;181;5
99982;182;7
99983;183;11
99984;184;3
99985;185;4
99986;186;7
99987;187;11
99988;188;3
99989;189;5
99990;190;9
